school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
Mousinho Da Silveira,Male,16,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Other,Services,Reputation,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,5,2,1,1,1,2,0,8,7,0
Mousinho Da Silveira,Female,16,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Other,Other,Mother,30 Min To 1 Hour,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,3,2,1,3,5,6,6,8,8
Mousinho Da Silveira,Female,16,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,At Home,Services,Other,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,No,3,3,3,1,1,2,0,8,10,10
Mousinho Da Silveira,Female,16,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Health,Health,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,Yes,4,3,4,1,2,3,4,8,8,8
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,At Home,Health,Home,Mother,Less Than 15 Min,Greater Than 10 Hours,0,No,Yes,No,Yes,Yes,No,Yes,Yes,5,5,5,5,5,5,2,5,6,6
Mousinho Da Silveira,Female,16,Rural,Less Or Equal To 3,Living Together,Secondary Education,Higher Education,At Home,Other,Other,Mother,30 Min To 1 Hour,2 To 5 Hours,0,No,Yes,No,No,No,Yes,No,No,4,2,1,1,1,2,2,7,9,8
Mousinho Da Silveira,Male,17,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Other,Services,Home,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,4,3,1,2,5,0,15,14,16
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Higher Education,Primary Education (4Th Grade),Other,Other,Other,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,4,2,3,1,2,5,1,13,14,14
Mousinho Da Silveira,Male,16,Urban,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Services,Other,Mother,Greater Than 1 Hour,5 To 10 Hours,0,No,No,No,No,Yes,Yes,No,No,5,1,3,2,2,3,0,10,9,10
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,At Home,Other,Other,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,No,5,1,3,1,2,5,5,9,9,9
Mousinho Da Silveira,Female,16,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Services,Services,Other,Father,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,No,No,5,1,3,1,2,5,1,11,11,11
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Home,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,No,4,1,4,5,5,3,8,7,10,9
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Services,Other,Mother,30 Min To 1 Hour,2 To 5 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,5,1,3,3,3,1,0,10,10,10
Mousinho Da Silveira,Male,16,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Health,Services,Other,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,No,Yes,Yes,Yes,4,2,2,1,4,5,2,9,7,8
Mousinho Da Silveira,Female,16,Urban,Less Or Equal To 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Other,Services,Other,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,3,2,2,1,1,3,0,14,15,16
Mousinho Da Silveira,Male,16,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Teacher,Health,Other,Father,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,1,2,2,5,5,0,11,12,12
Mousinho Da Silveira,Male,15,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,Services,Course,Mother,30 Min To 1 Hour,2 To 5 Hours,0,No,Yes,No,Yes,Yes,Yes,No,No,5,5,5,1,3,5,11,9,11,10
Mousinho Da Silveira,Male,15,Urban,Less Or Equal To 3,Apart,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Reputation,Mother,30 Min To 1 Hour,Greater Than 10 Hours,0,No,Yes,No,Yes,Yes,Yes,No,No,5,4,5,2,3,5,8,13,14,14
Mousinho Da Silveira,Male,15,Urban,Less Or Equal To 3,Apart,5Th To 9Th Grade,Primary Education (4Th Grade),Services,Services,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,4,3,3,1,2,5,11,12,13,12
Mousinho Da Silveira,Female,16,Rural,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,0,No,Yes,No,No,No,Yes,No,Yes,4,3,3,2,2,5,2,11,11,11
Mousinho Da Silveira,Female,16,Urban,Less Or Equal To 3,Living Together,Higher Education,Primary Education (4Th Grade),Other,Other,Home,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,No,1,2,4,2,2,1,8,9,10,10
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,At Home,Other,Home,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,No,Yes,4,3,3,2,2,1,5,9,11,11
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Other,Mother,15 To 30 Min,2 To 5 Hours,0,Yes,No,Yes,No,Yes,Yes,No,No,5,1,3,1,1,5,0,11,9,11
Mousinho Da Silveira,Female,16,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Services,Course,Mother,15 To 30 Min,5 To 10 Hours,0,No,Yes,No,No,Yes,Yes,Yes,Yes,5,3,5,1,4,5,1,10,11,12
Mousinho Da Silveira,Male,17,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Health,Other,Course,Father,30 Min To 1 Hour,Less Than 2 Hours,3,No,No,No,Yes,Yes,Yes,Yes,Yes,3,3,3,1,3,5,2,9,9,8
Mousinho Da Silveira,Male,17,Rural,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Secondary Education,Other,Other,Course,Father,15 To 30 Min,Less Than 2 Hours,0,No,No,No,Yes,Yes,Yes,No,Yes,5,1,2,3,3,5,2,12,11,12
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,Secondary Education,Higher Education,Services,Other,Other,Mother,Less Than 15 Min,2 To 5 Hours,1,No,Yes,No,Yes,No,Yes,Yes,Yes,5,4,4,3,4,5,8,8,9,8
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Health,Health,Course,Father,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,5,2,5,1,1,5,0,13,15,16
Mousinho Da Silveira,Male,16,Rural,Less Or Equal To 3,Living Together,Higher Education,Primary Education (4Th Grade),Other,At Home,Other,Father,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,Yes,No,4,1,2,2,1,2,0,10,11,11
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Apart,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,At Home,Other,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,Yes,4,5,5,1,2,3,2,11,10,11
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Other,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,Yes,Yes,No,No,No,Yes,Yes,No,4,3,3,2,3,5,0,17,18,18
Mousinho Da Silveira,Male,16,Urban,Less Or Equal To 3,Apart,5Th To 9Th Grade,5Th To 9Th Grade,Other,Services,Course,Father,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,No,No,Yes,Yes,Yes,4,1,2,2,2,5,0,12,13,13
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Other,Other,Other,Father,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,Yes,No,4,1,2,2,2,1,0,13,14,13
Mousinho Da Silveira,Male,19,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Other,Mother,Less Than 15 Min,2 To 5 Hours,2,No,Yes,No,Yes,Yes,No,Yes,No,4,4,3,3,4,4,2,9,9,10
Mousinho Da Silveira,Male,17,Urban,Less Or Equal To 3,Apart,Primary Education (4Th Grade),None,Other,Other,Home,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,No,Yes,4,1,2,1,1,5,4,11,11,12
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,At Home,Course,Father,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,No,Yes,Yes,3,5,5,2,2,4,3,10,11,10
Mousinho Da Silveira,Female,16,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,Other,Home,Father,Less Than 15 Min,5 To 10 Hours,0,Yes,Yes,No,No,No,Yes,Yes,Yes,4,3,4,1,1,3,5,13,14,13
Mousinho Da Silveira,Male,16,Rural,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,At Home,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,No,No,4,4,4,2,4,5,4,9,10,11
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Secondary Education,Primary Education (4Th Grade),Other,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,3,No,Yes,No,Yes,No,Yes,Yes,Yes,5,4,4,1,1,5,2,7,9,10
Mousinho Da Silveira,Male,17,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,Yes,Yes,No,No,Yes,5,5,5,3,5,5,0,8,13,10
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),None,At Home,At Home,Course,Other,30 Min To 1 Hour,Less Than 2 Hours,1,Yes,Yes,No,No,Yes,Yes,No,No,4,3,2,1,1,4,0,12,12,13
Mousinho Da Silveira,Male,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,Yes,No,Yes,Yes,Yes,4,5,5,1,3,2,0,10,9,10
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,At Home,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,Yes,Yes,Yes,No,No,4,3,3,1,4,5,6,10,9,10
Mousinho Da Silveira,Female,16,Rural,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Services,Course,Father,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,No,Yes,5,4,3,1,1,1,0,11,13,12
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Course,Mother,Less Than 15 Min,Less Than 2 Hours,1,No,No,No,Yes,Yes,Yes,No,Yes,1,2,1,2,3,5,0,7,0,0
Mousinho Da Silveira,Male,16,Rural,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Services,Other,Course,Father,15 To 30 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,Yes,No,4,5,5,2,3,5,2,11,9,10
Mousinho Da Silveira,Male,16,Rural,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Other,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,4,5,5,2,4,5,0,10,10,9
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Services,Other,Course,Other,15 To 30 Min,Less Than 2 Hours,1,No,Yes,No,No,Yes,No,Yes,Yes,5,3,3,2,3,5,2,9,7,9
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Services,Other,Course,Mother,Less Than 15 Min,Less Than 2 Hours,1,No,No,No,No,Yes,No,Yes,No,2,3,1,2,2,5,0,4,0,0
Mousinho Da Silveira,Male,19,Urban,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,At Home,Services,Course,Mother,15 To 30 Min,Less Than 2 Hours,3,No,No,No,Yes,Yes,Yes,No,No,3,2,1,1,1,3,4,6,11,9
Mousinho Da Silveira,Male,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,At Home,At Home,Course,Mother,Less Than 15 Min,2 To 5 Hours,2,No,Yes,No,Yes,Yes,No,Yes,No,4,4,5,1,3,3,9,4,8,8
Mousinho Da Silveira,Male,16,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Services,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,5,4,3,2,4,4,6,7,8,8
Mousinho Da Silveira,Male,19,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),At Home,Other,Course,Other,15 To 30 Min,Less Than 2 Hours,3,No,No,No,Yes,No,No,Yes,Yes,4,4,3,1,3,5,4,8,9,9
Mousinho Da Silveira,Female,16,Urban,Greater Than 3,Apart,Secondary Education,5Th To 9Th Grade,Services,At Home,Course,Mother,15 To 30 Min,2 To 5 Hours,2,No,Yes,No,Yes,Yes,Yes,No,Yes,2,5,5,1,1,1,8,5,5,7
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,At Home,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,Yes,No,No,4,3,2,1,2,5,9,7,9,10
Mousinho Da Silveira,Male,20,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Course,Other,15 To 30 Min,Less Than 2 Hours,1,No,Yes,No,No,Yes,No,Yes,Yes,4,4,3,2,4,4,12,8,11,10
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Apart,Higher Education,Secondary Education,Services,Services,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,5,4,4,3,4,2,8,10,11,10
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Secondary Education,5Th To 9Th Grade,Other,Other,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,No,No,Yes,Yes,No,2,5,5,5,5,5,8,9,10,11
Mousinho Da Silveira,Male,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Home,Other,30 Min To 1 Hour,2 To 5 Hours,1,No,No,No,No,Yes,Yes,Yes,No,5,4,4,3,3,2,8,10,9,11
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Health,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,1,No,Yes,No,No,Yes,Yes,Yes,No,4,5,4,2,3,3,4,8,9,10
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Secondary Education,At Home,Services,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,No,Yes,Yes,4,3,3,2,3,3,0,9,10,9
Mousinho Da Silveira,Male,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Home,Other,30 Min To 1 Hour,Less Than 2 Hours,1,No,Yes,No,No,Yes,Yes,Yes,No,4,4,4,3,3,5,4,8,9,10
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Apart,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,2,No,Yes,No,No,Yes,Yes,No,No,4,3,3,1,1,5,2,6,8,8
Mousinho Da Silveira,Female,19,Urban,Less Or Equal To 3,Apart,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Other,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,No,No,No,1,4,4,1,1,5,0,6,8,7
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Other,Mother,15 To 30 Min,Less Than 2 Hours,1,No,No,No,No,Yes,No,Yes,Yes,5,5,5,1,1,3,0,8,6,0
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,None,None,At Home,Other,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,4,3,1,1,5,0,10,11,11
Mousinho Da Silveira,Female,17,Rural,Less Or Equal To 3,Apart,Secondary Education,Primary Education (4Th Grade),Other,At Home,Course,Other,15 To 30 Min,5 To 10 Hours,0,No,Yes,Yes,No,Yes,No,No,No,4,2,3,2,2,3,5,8,7,8
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Teacher,Services,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,5,5,5,1,3,5,0,8,8,0
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,1,No,Yes,No,Yes,Yes,Yes,Yes,No,2,3,3,1,2,4,3,7,6,8
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,Primary Education (4Th Grade),Health,At Home,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,No,Yes,3,2,2,1,1,5,0,8,10,9
Mousinho Da Silveira,Female,17,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Other,Course,Father,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,No,Yes,Yes,Yes,No,5,5,1,1,1,3,0,7,10,10
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Course,Mother,30 Min To 1 Hour,2 To 5 Hours,2,No,No,No,Yes,Yes,Yes,No,Yes,3,4,4,2,2,5,3,7,8,7
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,At Home,Reputation,Father,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,No,Yes,Yes,No,4,3,5,1,1,1,2,12,13,14
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,4,3,1,1,4,0,11,12,13
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Apart,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Other,Reputation,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,Yes,No,4,4,3,1,2,4,0,12,13,14
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Teacher,Reputation,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,No,Yes,Yes,No,4,3,5,1,2,1,0,18,18,18
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Services,Other,Reputation,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,No,5,4,5,1,1,5,3,17,17,17
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Other,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,3,3,1,2,4,0,17,18,18
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,At Home,Other,Course,Mother,30 Min To 1 Hour,2 To 5 Hours,1,No,No,No,Yes,Yes,Yes,No,Yes,4,3,3,1,1,4,0,9,0,0
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Services,Home,Mother,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,No,No,Yes,No,No,4,1,4,5,5,1,8,10,11,11
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,At Home,Services,Other,Mother,30 Min To 1 Hour,Less Than 2 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,5,5,1,1,1,5,12,13,14
Mousinho Da Silveira,Male,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Other,Father,30 Min To 1 Hour,Less Than 2 Hours,0,No,No,No,No,No,No,No,No,4,2,3,3,4,4,4,12,13,14
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,No,No,Yes,Yes,Yes,1,3,1,1,1,2,4,8,8,10
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Services,Course,Father,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,5,4,5,1,4,3,0,11,12,13
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Apart,Higher Education,5Th To 9Th Grade,Teacher,Other,Reputation,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,Yes,5,3,1,1,1,5,0,5,0,0
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Services,Course,Mother,30 Min To 1 Hour,2 To 5 Hours,1,No,No,No,No,Yes,No,No,No,4,4,2,1,2,2,2,9,10,10
Mousinho Da Silveira,Female,19,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Services,Other,Father,15 To 30 Min,Less Than 2 Hours,1,No,No,No,No,Yes,No,No,No,5,5,5,2,3,2,0,5,0,0
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Teacher,Other,Course,Father,15 To 30 Min,Greater Than 10 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,4,2,3,3,1,5,0,18,18,18
Mousinho Da Silveira,Female,17,Rural,Less Or Equal To 3,Apart,5Th To 9Th Grade,Primary Education (4Th Grade),Services,Other,Reputation,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,Yes,5,3,3,1,2,2,5,11,11,12
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Apart,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,No,Yes,5,2,3,1,2,3,2,8,10,11
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,At Home,Course,Father,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,No,No,No,4,1,1,1,1,4,0,11,11,12
Mousinho Da Silveira,Female,19,Rural,Greater Than 3,Apart,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,At Home,Course,Other,15 To 30 Min,2 To 5 Hours,3,No,Yes,No,Yes,Yes,No,No,Yes,3,5,4,1,4,1,0,8,0,0
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Services,Other,Home,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,4,2,1,1,1,4,5,14,14,15
Mousinho Da Silveira,Male,17,Rural,Greater Than 3,Living Together,Higher Education,Secondary Education,Services,Other,Home,Mother,15 To 30 Min,2 To 5 Hours,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,4,5,5,1,3,2,4,10,11,11
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Course,Father,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,No,Yes,5,3,4,1,1,5,0,10,10,10
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Services,Other,Father,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,4,3,3,1,2,5,2,12,12,12
Mousinho Da Silveira,Female,17,Urban,Less Or Equal To 3,Apart,Secondary Education,5Th To 9Th Grade,Services,Other,Reputation,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,No,Yes,1,2,3,1,2,5,0,15,14,15
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Home,Father,15 To 30 Min,Less Than 2 Hours,0,No,No,No,No,No,Yes,Yes,Yes,3,3,2,1,2,3,2,14,13,14
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Services,Course,Father,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,5,3,2,1,1,4,0,19,17,18
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Apart,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Other,Course,Mother,30 Min To 1 Hour,2 To 5 Hours,0,No,No,No,No,Yes,Yes,No,Yes,4,3,4,1,4,5,0,16,15,15
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Services,Services,Other,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,Yes,4,3,2,1,3,3,6,13,12,13
Mousinho Da Silveira,Female,17,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,At Home,At Home,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2,3,4,1,1,1,4,15,14,15
